Results from heasarc_fermigbrst: Fermi GBM Burst Catalog
Coordinate system: Equatorial
name|t90|t90_error|t90_start|fluence|fluence_error|flnc_band_ampl|flnc_band_ampl_pos_err|flnc_band_ampl_neg_err|flnc_band_epeak|flnc_band_epeak_pos_err|flnc_band_epeak_neg_err|flnc_band_alpha|flnc_band_alpha_pos_err|flnc_band_alpha_neg_err|flnc_band_beta|flnc_band_beta_pos_err|flnc_band_beta_neg_err|pflx_comp_epeak|pflx_comp_epeak_pos_err|pflx_comp_epeak_neg_err|pflx_comp_index|pflx_comp_index_pos_err|pflx_comp_index_neg_err|pflx_comp_pivot|pflx_comp_pivot_pos_err|pflx_comp_pivot_neg_err|pflx_band_epeak|pflx_band_epeak_pos_err|pflx_band_epeak_neg_err|pflx_band_alpha|pflx_band_alpha_pos_err|pflx_band_alpha_neg_err|pflx_band_beta|pflx_band_beta_pos_err|pflx_band_beta_neg_err|flnc_comp_epeak|flnc_comp_epeak_pos_err|flnc_comp_epeak_neg_err|flnc_comp_index|flnc_comp_index_pos_err|flnc_comp_index_neg_err|flnc_comp_pivot|flnc_comp_pivot_pos_err|flnc_comp_pivot_neg_err
GRB091202072|27.648|3.566|-5.120|1.6733e-06|3.3053e-08|1.035904e-02|3.943943e-03|3.943943e-03|9.396033e+01|1.786507e+01|1.786507e+01|-7.595868e-01|2.678208e-01|2.678208e-01|-2.346459e+00|1.116543e+00|1.116543e+00|1.192557e+02|3.384534e+01|3.384534e+01|-1.079892e+00|3.823143e-01|3.823143e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.531297e+01|2.803184e+01|2.803184e+01|-3.041013e-01|1.037961e+00|1.037961e+00|-1.907732e+00|9.182612e-01|9.182612e-01|1.132665e+02|1.687150e+01|1.687150e+01|-9.242436e-01|2.110597e-01|2.110597e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB090804940|5.568|0.362|0.640|1.4426e-05|1.8601e-07|1.288692e-01|7.475086e-03|7.475086e-03|9.615024e+01|1.706299e+00|1.706299e+00|-5.823461e-01|3.486061e-02|3.486061e-02|-3.584467e+00|3.716540e-01|3.716540e-01|1.193013e+02|2.962639e+00|2.962639e+00|-3.782710e-01|5.305329e-02|5.305329e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.143185e+02|3.591209e+00|3.591209e+00|-3.155558e-01|6.164801e-02|6.164801e-02|-3.445322e+00|4.235556e-01|4.235556e-01|9.818695e+01|1.504875e+00|1.504875e+00|-6.095874e-01|3.187299e-02|3.187299e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB150211239|18.432|6.481|-2.560|8.6981e-07|6.0518e-08|1.073524e-01|2.722310e-01|2.722310e-01|8.035037e+01|1.077157e+01|1.077157e+01|8.235278e-01|1.402179e+00|1.402179e+00|-2.049003e+00|3.296485e-01|3.296485e-01|1.194065e+02|3.895203e+01|3.895203e+01|-8.033572e-01|6.207296e-01|6.207296e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.254665e+01|3.178007e+01|3.178007e+01|-5.500228e-02|1.340548e+00|1.340548e+00|-2.121753e+00|2.539042e+00|2.539042e+00|1.553312e+02|3.469301e+01|3.469301e+01|-5.059796e-01|3.405830e-01|3.405830e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB121217313|828.672|11.363|-807.424|6.7667e-06|6.5604e-08|8.561142e-03|2.286412e-03|2.286412e-03|1.096724e+02|2.046895e+01|2.046895e+01|-8.883399e-01|1.637046e-01|1.637046e-01|-2.091209e+00|2.173970e-01|2.173970e-01|1.195280e+02|2.827544e+01|2.827544e+01|-9.330373e-01|3.220316e-01|3.220316e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.069332e+02|3.304485e+01|3.304485e+01|-8.454254e-01|3.863979e-01|3.863979e-01|-2.631637e+00|2.204835e+03|2.204835e+03|1.774708e+02|2.656677e+01|2.656677e+01|-1.143695e+00|9.645689e-02|9.645689e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB150428305|32.512|3.278|0.000|1.5333e-06|4.7040e-08|9.061182e-03|1.867547e-03|1.867547e-03|1.300229e+02|2.218169e+01|2.218169e+01|-3.245983e-01|1.492042e-01|1.492042e-01|-5.436706e+00|3.193793e+01|3.193793e+01|1.196330e+02|2.522819e+01|2.522819e+01|2.439256e-02|7.551420e-01|7.551420e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.193103e+02|2.484636e+01|2.484636e+01|3.802802e-02|5.347950e-01|5.347950e-01|-1.244430e+01|1.978397e+05|1.978397e+05|1.285991e+02|1.114520e+01|1.114520e+01|-3.101600e-01|1.663551e-01|1.663551e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB130919173|0.960|0.143|-0.064|3.6832e-07|1.1070e-08|1.058584e-01|3.759265e-02|3.759265e-02|9.816128e+01|2.858486e+01|2.858486e+01|-3.477251e-01|2.500415e-01|2.500415e-01|-2.480366e+00|6.143546e-01|6.143546e-01|1.197571e+02|1.469702e+01|1.469702e+01|-3.259751e-01|2.707984e-01|2.707984e-01|1.000000e+02|0.000000e+00|0.000000e+00|8.667638e+01|4.700058e+01|4.700058e+01|2.209069e-01|5.296711e-01|5.296711e-01|-2.352873e+00|5.407710e-01|5.407710e-01|1.163509e+02|1.107272e+01|1.107272e+01|-5.474918e-01|1.769382e-01|1.769382e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB110117364|72.448|9.051|-1.792|2.5605e-06|1.0667e-07|6.950673e-03|3.900617e-03|3.900617e-03|2.605099e+02|1.220361e+02|1.220361e+02|-3.391449e-01|7.320420e-01|7.320420e-01|-1.691599e+00|2.969595e-01|2.969595e-01|1.197727e+02|2.696723e+01|2.696723e+01|4.293365e-01|1.039667e+00|1.039667e+00|1.000000e+02|0.000000e+00|0.000000e+00|1.141618e+02|2.851835e+01|2.851835e+01|2.560858e-01|7.623932e-01|7.623932e-01|-2.227161e+00|6.652349e+00|6.652349e+00|6.338531e+02|2.075419e+02|2.075419e+02|-7.120320e-01|2.238721e-01|2.238721e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB160416022|26.621|3.435|0.004|5.0656e-06|1.0685e-07|1.577331e-01|1.565643e-01|1.565643e-01|3.794367e+01|2.320644e+00|2.320644e+00|7.200619e-02|7.049530e-01|7.049530e-01|-2.177874e+00|1.209862e-01|1.209862e-01|1.198051e+02|1.500690e+01|1.500690e+01|-6.764049e-02|3.677459e-01|3.677459e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.227305e+02|1.803778e+01|1.803778e+01|-1.107340e-01|3.282658e-01|3.282658e-01|-9.714811e+00|4.295664e+03|4.295664e+03|7.789131e+01|5.486175e+00|5.486175e+00|-1.204712e+00|8.769488e-02|8.769488e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB170926782|0.896|0.181|-0.128|4.5632e-07|1.0066e-08|9.651518e-02|3.820578e-02|3.820578e-02|9.074200e+01|1.193440e+01|1.193440e+01|-3.079742e-01|2.790024e-01|2.790024e-01|-2.543482e+00|5.100870e-01|5.100870e-01|1.198617e+02|1.952158e+01|1.952158e+01|-7.378980e-02|5.030271e-01|5.030271e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.051500e+02|3.049760e+01|3.049760e+01|1.933276e-01|7.122861e-01|7.122861e-01|-2.882609e+00|2.949773e+03|2.949773e+03|1.107527e+02|1.101930e+01|1.101930e+01|-5.998119e-01|1.882374e-01|1.882374e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB130813791|11.264|1.145|-9.472|1.2314e-06|2.1521e-08|1.368052e-02|3.894983e-03|3.894983e-03|6.785842e+01|6.614346e+00|6.614346e+00|-9.722466e-01|1.701536e-01|1.701536e-01|-3.062965e+00|1.878931e+02|1.878931e+02|1.201953e+02|2.285661e+01|2.285661e+01|-7.893974e-01|3.208469e-01|3.208469e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.144839e+02|2.911629e+01|2.911629e+01|-7.863150e-01|3.123472e-01|3.123472e-01|-2.342858e+00|2.644593e+00|2.644593e+00|7.027867e+01|5.935646e+00|5.935646e+00|-1.009129e+00|1.514554e-01|1.514554e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB150219522|36.097|3.114|1.536|7.7158e-06|3.8049e-08|1.391690e-02|2.090153e-03|2.090153e-03|1.681707e+02|1.262715e+01|1.262715e+01|-6.546971e-01|1.061361e-01|1.061361e-01|-2.217685e+00|2.577817e-01|2.577817e-01|1.204202e+02|1.420258e+01|1.420258e+01|1.245349e-01|3.645772e-01|3.645772e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.335603e+01|1.216552e+01|1.216552e+01|2.229207e+00|1.430060e+00|1.430060e+00|-1.813868e+00|1.794442e-01|1.794442e-01|2.035849e+02|1.687874e+01|1.687874e+01|-7.745988e-01|8.027208e-02|8.027208e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB160815299|21.248|6.446|-4.608|1.2182e-06|5.2221e-08|1.563930e-02|1.290190e-02|1.290190e-02|9.253232e+01|1.864589e+01|1.864589e+01|-4.694770e-01|4.979467e-01|4.979467e-01|-1.604416e+01|1.105790e+07|1.105790e+07|1.204419e+02|1.647429e+02|1.647429e+02|-1.434676e+00|8.096572e-01|8.096572e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.122737e+02|2.134258e+02|2.134258e+02|-1.459414e+00|9.336945e-01|9.336945e-01|-2.642459e+00|6.851354e+00|6.851354e+00|9.737183e+01|1.611664e+01|1.611664e+01|-1.597380e-01|5.113198e-01|5.113198e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB101127102|60.672|7.322|-5.120|3.0852e-06|2.8334e-08|5.183848e-03|7.194141e-04|7.194141e-04|2.215301e+02|4.812593e+01|4.812593e+01|-8.476938e-01|1.039546e-01|1.039546e-01|-2.322226e+00|1.178360e+00|1.178360e+00|1.204891e+02|2.768014e+01|2.768014e+01|-3.833174e-01|4.905580e-01|4.905580e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.113082e+01|1.600964e+01|1.600964e+01|8.468437e-01|1.081461e+00|1.081461e+00|-2.060155e+00|5.042305e-01|5.042305e-01|2.402097e+02|3.183519e+01|3.183519e+01|-8.755029e-01|9.909552e-02|9.909552e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB110107886|183.555|24.407|-61.185|1.3156e-05|1.2414e-07|8.107695e-03|9.813700e-04|9.813700e-04|8.712746e+01|4.755791e+00|4.755791e+00|-9.604086e-01|6.843436e-02|6.843436e-02|-2.942575e+00|1.118951e+00|1.118951e+00|1.206187e+02|1.440494e+01|1.440494e+01|-2.936784e-01|2.740083e-01|2.740083e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.218131e+02|1.563431e+01|1.563431e+01|-3.247142e-01|2.419566e-01|2.419566e-01|-5.051994e+00|3.134217e+01|3.134217e+01|9.045158e+01|4.270042e+00|4.270042e+00|-9.914535e-01|5.900854e-02|5.900854e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB090709630|22.272|9.230|0.512|2.2080e-06|3.9117e-08|1.872898e-02|7.665720e-03|7.665720e-03|1.060707e+02|1.867078e+01|1.867078e+01|-4.687179e-01|2.757669e-01|2.757669e-01|-1.943743e+00|3.685467e-01|3.685467e-01|1.206356e+02|1.590195e+01|1.590195e+01|-3.955110e-01|2.672827e-01|2.672827e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.147099e+02|1.874593e+01|1.874593e+01|-3.333500e-01|3.063881e-01|3.063881e-01|-2.948426e+00|1.431062e+00|1.431062e+00|1.545575e+02|1.579987e+01|1.579987e+01|-7.496574e-01|1.133098e-01|1.133098e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB100820373|8.960|2.187|-0.768|2.9929e-06|5.6168e-08|2.084722e-02|7.041343e-03|7.041343e-03|6.560121e+01|1.043779e+01|1.043779e+01|-8.828855e-01|2.045734e-01|2.045734e-01|-2.261341e+00|1.595237e-01|1.595237e-01|1.207628e+02|6.916985e+00|6.916985e+00|-9.086497e-01|7.788807e-02|7.788807e-02|1.000000e+02|0.000000e+00|0.000000e+00|9.395914e+01|9.733414e+00|9.733414e+00|-6.511571e-01|1.679366e-01|1.679366e-01|-2.429862e+00|2.968619e-01|2.968619e-01|9.544687e+01|8.252426e+00|8.252426e+00|-1.247221e+00|1.002383e-01|1.002383e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB100204566|32.513|2.862|-30.209|3.7750e-06|4.6650e-08|6.475314e-03|1.168867e-03|1.168867e-03|1.223948e+02|1.892509e+01|1.892509e+01|-1.079469e+00|1.187807e-01|1.187807e-01|-2.760216e+00|4.855887e+01|4.855887e+01|1.208894e+02|2.720451e+01|2.720451e+01|-7.421898e-01|4.105524e-01|4.105524e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.196460e+02|4.053260e+01|4.053260e+01|-7.603732e-01|3.844675e-01|3.844675e-01|-2.602687e+00|1.743328e+02|1.743328e+02|1.265941e+02|1.664444e+01|1.664444e+01|-1.090653e+00|1.362693e-01|1.362693e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB110904163|51.457|4.128|-1.280|3.4640e-06|2.6843e-08|9.295836e-02|6.394281e-02|6.394281e-02|6.654747e+01|7.270443e+00|7.270443e+00|1.432607e-01|2.851532e-01|2.851532e-01|-2.233521e+00|1.475902e-01|1.475902e-01|1.210346e+02|2.144271e+01|2.144271e+01|-8.327384e-01|2.463921e-01|2.463921e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.385148e+01|2.246626e+01|2.246626e+01|7.976034e-02|6.703540e-01|6.703540e-01|-2.054539e+00|2.609065e-01|2.609065e-01|9.501945e+01|6.041145e+00|6.041145e+00|-5.161040e-01|1.310580e-01|1.310580e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB130924255|37.120|7.534|-21.760|3.7282e-06|6.1855e-08|1.223205e-02|3.161486e-03|3.161486e-03|9.392876e+01|1.583718e+01|1.583718e+01|-8.915143e-01|1.610571e-01|1.610571e-01|-2.963325e+00|3.464252e+01|3.464252e+01|1.211202e+02|1.871883e+01|1.871883e+01|-6.930447e-01|2.400225e-01|2.400225e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.192200e+01|2.387310e+01|2.387310e+01|3.132441e-01|7.636460e-01|7.636460e-01|-2.048942e+00|2.710714e-01|2.710714e-01|9.969044e+01|8.674027e+00|8.674027e+00|-9.448011e-01|1.178258e-01|1.178258e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB110523344|44.544|2.611|-1.280|2.2273e-06|4.5509e-08|1.627290e-02|5.103449e-03|5.103449e-03|1.111019e+02|2.833468e+01|2.833468e+01|-9.383078e-01|2.060124e-01|2.060124e-01|-2.104325e+00|6.306043e-01|6.306043e-01|1.211689e+02|1.894363e+01|1.894363e+01|-6.954613e-01|2.434511e-01|2.434511e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.785258e+01|1.871637e+01|1.871637e+01|-4.913058e-02|4.855364e-01|4.855364e-01|-2.103700e+00|2.781124e-01|2.781124e-01|1.506489e+02|2.145886e+01|2.145886e+01|-1.100023e+00|1.259061e-01|1.259061e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB141114687|44.800|4.222|0.512|3.5928e-06|4.0557e-08|2.854743e-02|9.202650e-03|9.202650e-03|1.005423e+02|7.936737e+00|7.936737e+00|-2.319714e-01|2.326103e-01|2.326103e-01|-3.483081e+00|1.497508e+02|1.497508e+02|1.211730e+02|2.291264e+01|2.291264e+01|-4.107194e-01|4.404533e-01|4.404533e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.228302e+02|5.932534e+01|5.932534e+01|-3.949417e-01|4.042547e-01|4.042547e-01|-6.312854e+00|1.891414e+02|1.891414e+02|1.039932e+02|6.642548e+00|6.642548e+00|-2.924449e-01|1.605199e-01|1.605199e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB080806896|75.777|4.185|-35.328|1.3277e-05|1.9420e-07|3.727053e-02|1.231140e-02|1.231140e-02|4.532023e+01|3.865627e+00|3.865627e+00|-5.572830e-01|1.674522e-01|1.674522e-01|-2.307883e+00|9.468293e-02|9.468293e-02|1.212442e+02|1.154933e+01|1.154933e+01|-8.038496e-01|1.209976e-01|1.209976e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.242583e+02|1.477702e+01|1.477702e+01|-8.225141e-01|1.337017e-01|1.337017e-01|-1.125304e+01|9.555470e+04|9.555470e+04|6.301767e+01|2.626221e+00|2.626221e+00|-1.070181e+00|6.708860e-02|6.708860e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB140906175|37.633|9.691|-11.520|1.5513e-06|4.3360e-08|1.431512e-02|4.250880e-03|4.250880e-03|1.053465e+02|1.360560e+01|1.360560e+01|-8.010914e-01|2.146542e-01|2.146542e-01|-1.094027e+01|7.715385e+04|7.715385e+04|1.214070e+02|3.044542e+01|3.044542e+01|-8.793828e-01|3.642529e-01|3.642529e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.194809e+02|9.689951e+01|9.689951e+01|-8.679256e-01|3.845231e-01|3.845231e-01|-5.769140e+00|2.595005e+02|2.595005e+02|1.046908e+02|1.288100e+01|1.288100e+01|-8.073093e-01|1.985775e-01|1.985775e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB170803172|6.656|3.338|-0.768|3.3561e-07|3.3009e-08|2.831326e-03|7.311900e-04|7.311900e-04|9.927979e+02|1.407859e+03|1.407859e+03|-1.180191e+00|2.130599e-01|2.130599e-01|-1.125938e+01|4.189057e+05|4.189057e+05|1.216283e+02|2.404704e+01|2.404704e+01|1.498482e-02|5.823931e-01|5.823931e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.837489e+01|1.895619e+01|1.895619e+01|5.174637e-01|7.729685e-01|7.729685e-01|-2.315930e+00|1.081733e+00|1.081733e+00|8.644166e+02|6.949194e+02|6.949194e+02|-1.168137e+00|1.524090e-01|1.524090e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB090720276|4.480|1.086|-0.832|2.9140e-06|3.7126e-08|4.559488e-02|7.514875e-03|7.514875e-03|1.065842e+02|9.388489e+00|9.388489e+00|-6.076317e-01|1.081909e-01|1.081909e-01|-4.275349e+00|3.929475e+00|3.929475e+00|1.219498e+02|9.930069e+00|9.930069e+00|-4.122054e-01|1.549800e-01|1.549800e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.545168e+01|1.381757e+01|1.381757e+01|-3.614442e-02|2.829319e-01|2.829319e-01|-2.407797e+00|3.658536e-01|3.658536e-01|1.068206e+02|6.323753e+00|6.323753e+00|-6.086304e-01|1.099043e-01|1.099043e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB160716144|28.928|1.280|-3.328|2.8781e-06|3.1222e-08|5.584588e-03|9.200576e-04|9.200576e-04|1.346466e+02|1.592231e+01|1.592231e+01|-1.076884e+00|9.726677e-02|9.726677e-02|-8.434940e+00|3.990754e+03|3.990754e+03|1.225087e+02|2.806950e+01|2.806950e+01|-1.257642e+00|2.225958e-01|2.225958e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.242422e+02|2.974127e+01|2.974127e+01|-1.268389e+00|2.014041e-01|2.014041e-01|-5.560181e+00|2.861874e+02|2.861874e+02|1.349588e+02|1.265653e+01|1.265653e+01|-1.081670e+00|8.830941e-02|8.830941e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB150705009|20.992|1.717|-13.312|3.8183e-06|5.7790e-08|1.165715e-02|1.594256e-03|1.594256e-03|1.307224e+02|1.401940e+01|1.401940e+01|-1.039653e+00|8.976936e-02|8.976936e-02|-3.103025e+00|4.863143e+01|4.863143e+01|1.225568e+02|9.540222e+00|9.540222e+00|-3.774722e-01|1.804130e-01|1.804130e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.255641e+02|1.561728e+01|1.561728e+01|-4.118637e-01|1.506168e-01|1.506168e-01|-4.814020e+00|9.449090e+00|9.449090e+00|1.352000e+02|1.103077e+01|1.103077e+01|-1.059432e+00|8.465731e-02|8.465731e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB160512199|78.081|3.566|-47.617|9.8679e-06|4.6208e-08|1.596850e-02|1.655369e-03|1.655369e-03|9.605462e+01|6.476105e+00|6.476105e+00|-1.047026e+00|6.036305e-02|6.036305e-02|-3.315665e+00|1.135211e+01|1.135211e+01|1.227158e+02|8.743339e+00|8.743339e+00|-6.277931e-01|1.189158e-01|1.189158e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.228501e+02|8.889450e+00|8.889450e+00|-6.271387e-01|1.196512e-01|1.196512e-01|-9.487152e+00|3.122913e+03|3.122913e+03|9.778913e+01|3.751274e+00|3.751274e+00|-1.059820e+00|4.876673e-02|4.876673e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB100728439|10.240|1.846|-2.048|3.3388e-06|6.4695e-08|9.060616e-03|4.486858e+00|4.486858e+00|2.015992e+01|6.033478e+04|6.033478e+04|-1.449998e+00|1.528760e+02|1.528760e+02|-1.559664e+00|1.985574e-02|1.985574e-02|1.229047e+02|2.048954e+01|2.048954e+01|-9.260496e-01|1.853950e-01|1.853950e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.440928e+01|6.460252e+04|6.460252e+04|-1.468337e+00|1.104198e+02|1.104198e+02|-1.566483e+00|3.942913e-02|3.942913e-02|1.533486e+02|1.845876e+01|1.845876e+01|-1.014492e+00|9.262764e-02|9.262764e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB150110923|2.560|0.832|-1.024|5.8053e-07|2.9303e-08|1.641072e-02|9.958947e-03|9.958947e-03|5.409703e+01|2.204036e+01|2.204036e+01|-7.967112e-01|4.402978e-01|4.402978e-01|-2.072173e+00|2.909119e-01|2.909119e-01|1.230354e+02|2.579399e+01|2.579399e+01|-7.607579e-01|3.763812e-01|3.763812e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.091806e+02|2.356624e+01|2.356624e+01|-6.536853e-01|4.033496e-01|4.033496e-01|-2.420108e+00|2.633527e+02|2.633527e+02|9.311459e+01|1.749022e+01|1.749022e+01|-1.257838e+00|2.085064e-01|2.085064e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB170723677|20.992|3.083|-1.792|8.0212e-07|2.0665e-08|5.618018e-03|2.334642e+01|2.334642e+01|1.491985e+01|1.168226e+05|1.168226e+05|-1.222368e+00|6.428715e+02|6.428715e+02|-1.464145e+00|6.486781e-02|6.486781e-02|1.230378e+02|4.732861e+01|4.732861e+01|-2.505645e-01|5.751599e-01|5.751599e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.753949e+01|1.332998e+05|1.332998e+05|-1.276977e+00|9.795861e+02|9.795861e+02|-1.458531e+00|1.029815e-01|1.029815e-01|2.264506e+02|6.296612e+01|6.296612e+01|-7.834385e-01|2.570229e-01|2.570229e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB111109873|9.664|6.457|-4.608|6.6921e-06|5.4026e-07|7.750651e-02|3.743019e-02|3.743019e-02|1.483256e+02|1.973129e+01|1.973129e+01|-3.371850e-01|3.083053e-01|3.083053e-01|-2.777189e+00|4.577122e-01|4.577122e-01|1.231373e+02|2.171821e+01|2.171821e+01|-7.069213e-01|5.069125e-01|5.069125e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.057265e+02|3.209509e+01|3.209509e+01|-3.837924e-01|6.434671e-01|6.434671e-01|-2.917587e+00|3.756394e+01|3.756394e+01|1.806493e+02|1.570389e+01|1.570389e+01|-7.009115e-01|2.032679e-01|2.032679e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB131211510|44.800|4.971|-12.544|4.5074e-06|4.6453e-08|8.396723e-03|1.430435e-03|1.430435e-03|6.835033e+01|4.523331e+00|4.523331e+00|-1.319100e+00|8.716393e-02|8.716393e-02|-1.718460e+01|1.180684e+08|1.180684e+08|1.231654e+02|3.112449e+01|3.112449e+01|-1.250851e+00|2.557638e-01|2.557638e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.332712e+02|4.168509e+01|4.168509e+01|-1.280725e+00|1.919398e-01|1.919398e-01|-1.192093e+01|1.304193e+06|1.304193e+06|6.875147e+01|4.881645e+00|4.881645e+00|-1.323244e+00|8.256328e-02|8.256328e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB091107635|11.008|10.546|-2.816|9.3274e-07|4.0412e-08|9.137483e-03|2.346788e-03|2.346788e-03|1.757802e+02|3.817671e+01|3.817671e+01|-1.075018e+00|2.128781e-01|2.128781e-01|-9.133301e+00|1.876338e+04|1.876338e+04|1.232499e+02|1.961380e+01|1.961380e+01|-4.706919e-01|4.543445e-01|4.543445e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.257415e+02|2.393715e+01|2.393715e+01|-5.196999e-01|3.712235e-01|3.712235e-01|-4.865824e+00|2.576600e+01|2.576600e+01|1.743369e+02|3.677127e+01|3.677127e+01|-1.066640e+00|2.205455e-01|2.205455e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB171013350|39.425|1.716|0.256|1.5590e-05|4.1146e-08|2.569888e-02|2.356838e-03|2.356838e-03|9.138980e+01|3.874420e+00|3.874420e+00|-7.950195e-01|5.063409e-02|5.063409e-02|-2.449518e+00|9.166503e-02|9.166503e-02|1.236476e+02|1.103015e+01|1.103015e+01|-8.156186e-01|1.245978e-01|1.245978e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.191837e+02|1.180788e+01|1.180788e+01|-7.842421e-01|1.622641e-01|1.622641e-01|-3.265881e+00|4.263821e+03|4.263821e+03|1.088734e+02|3.215157e+00|3.215157e+00|-9.508973e-01|3.666198e-02|3.666198e-02|1.000000e+02|0.000000e+00|0.000000e+00
GRB160908136|156.672|21.722|-20.736|2.8305e-06|9.5033e-08|7.772251e-03|2.276399e-03|2.276399e-03|1.546823e+02|3.311890e+01|3.311890e+01|-7.713019e-01|2.291601e-01|2.291601e-01|-2.305402e+00|1.086359e+00|1.086359e+00|1.238220e+02|2.799443e+01|2.799443e+01|-1.148795e-01|6.629665e-01|6.629665e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.934174e+01|3.987410e+01|3.987410e+01|3.492080e-01|7.793887e-01|7.793887e-01|-2.371988e+00|1.771189e+00|1.771189e+00|2.039423e+02|3.884855e+01|3.884855e+01|-9.636756e-01|1.627862e-01|1.627862e-01|1.000000e+02|0.000000e+00|0.000000e+00
GRB170626401|12.288|0.362|0.512|1.5101e-05|6.0049e-08|8.133372e-02|4.971705e-03|4.971705e-03|9.658604e+01|2.596222e+00|2.596222e+00|-7.715840e-01|3.386742e-02|3.386742e-02|-2.714113e+00|1.193953e-01|1.193953e-01|1.239829e+02|2.982933e+00|2.982933e+00|-3.657149e-01|4.542753e-02|4.542753e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.131108e+02|3.607681e+00|3.607681e+00|-2.390316e-01|5.796976e-02|5.796976e-02|-2.952725e+00|1.734552e-01|1.734552e-01|1.054558e+02|2.172699e+00|2.172699e+00|-8.523667e-01|2.735931e-02|2.735931e-02|1.000000e+02|0.000000e+00|0.000000e+00
