Resultsfromheasarc_fermigbrst:FermiGBMBurstCatalog
Coordinatesystem:Equatorial
|name|t90|t90_error|fluence|fluence_error|pflx_comp_epeak|pflx_comp_epeak_pos_err|pflx_comp_epeak_neg_err|pflx_comp_index|pflx_comp_index_pos_err|pflx_comp_index_neg_err|pflx_comp_pivot|pflx_comp_pivot_pos_err|pflx_comp_pivot_neg_err|pflx_comp_ergflux|pflx_comp_ergflux_error|
|GRB081130629|39.169|3.620|2.6994e-06|4.9250e-08|1.587728e+02|2.713072e+01|2.713072e+01|-8.774162e-01|1.906286e-01|1.906286e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.345177e-07|5.253049e-08|
|GRB120109824|38.656|3.114|1.9189e-06|4.1747e-08|1.890069e+02|5.884465e+01|5.884465e+01|-4.910016e-01|6.469262e-01|6.469262e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.720346e-07|5.257091e-08|
|GRB160225720|70.144|1.493|1.4483e-04|2.0020e-06|1.420930e+02|3.687937e+01|3.687937e+01|-9.420377e-01|2.723863e-01|2.723863e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.230155e-07|5.258529e-08|
|GRB170803729|3.584|0.320|1.8854e-06|2.4381e-08|1.587460e+02|1.061945e+01|1.061945e+01|-6.635355e-01|9.226549e-02|9.226549e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.108157e-06|5.260055e-08|
|GRB180420107|62.977|4.222|5.1139e-06|3.2907e-08|1.847018e+02|3.987338e+01|3.987338e+01|-1.218013e+00|1.438160e-01|1.438160e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.318942e-07|5.260895e-08|
|GRB100805845|58.430|6.426|1.0611e-05|1.6919e-07|1.551568e+02|1.197041e+01|1.197041e+01|4.870949e-02|1.681981e-01|1.681981e-01|1.000000e+02|0.000000e+00|0.000000e+00|8.207891e-07|5.264506e-08|
|GRB170906485|45.568|16.689|4.3647e-07|4.6289e-08|1.036133e+05|9.880133e+05|9.880133e+05|-1.319675e+00|1.296514e-01|1.296514e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.943990e-07|5.270374e-08|
|GRB080806896|75.777|4.185|1.3277e-05|1.9420e-07|1.212442e+02|1.154933e+01|1.154933e+01|-8.038496e-01|1.209976e-01|1.209976e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.193973e-07|5.271906e-08|
|GRB170722525|37.376|3.916|3.4625e-06|5.6019e-08|3.066115e+04|6.577296e+04|6.577296e+04|-1.370875e+00|7.292068e-02|7.292068e-02|1.000000e+02|0.000000e+00|0.000000e+00|4.648838e-07|5.279788e-08|
|GRB160310016|25.857|2.828|5.2488e-06|4.1381e-08|1.536684e+02|1.513762e+01|1.513762e+01|-7.444543e-01|1.276239e-01|1.276239e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.917153e-07|5.290151e-08|
|GRB141016897|17.405|7.684|3.5790e-06|4.8085e-08|1.662714e+02|1.470883e+01|1.470883e+01|-6.115772e-01|1.081851e-01|1.081851e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.041471e-07|5.297936e-08|
|GRB131202906|86.017|2.111|1.2430e-05|4.3933e-08|1.185875e+02|2.717539e+01|2.717539e+01|-1.167236e+00|2.175525e-01|2.175525e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.621419e-07|5.307940e-08|
|GRB130213905|15.360|6.557|9.8741e-07|4.9718e-08|1.644299e+02|8.965351e+01|8.965351e+01|-1.226099e+00|3.287768e-01|3.287768e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.129542e-07|5.312478e-08|
|GRB110904531|20.480|5.479|3.8125e-06|4.9532e-08|3.664196e+04|8.199574e+06|8.199574e+06|-2.558836e+00|8.320594e-02|8.320594e-02|1.000000e+02|0.000000e+00|0.000000e+00|3.253346e-07|5.317156e-08|
|GRB130811186|44.801|10.780|6.3819e-06|7.8857e-08|1.755173e+02|4.466916e+01|4.466916e+01|-1.258565e+00|1.570330e-01|1.570330e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.897934e-07|5.319836e-08|
|GRB140422194|361.472|9.882|4.7774e-06|1.0753e-07|1.243905e+02|4.454414e+01|4.454414e+01|-1.135407e+00|5.146643e-01|5.146643e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.594753e-07|5.321920e-08|
|GRB080804972|24.704|1.460|9.1294e-06|1.0589e-07|1.721896e+02|2.010468e+01|2.010468e+01|-2.226282e-01|2.134769e-01|2.134769e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.094099e-07|5.330440e-08|
|GRB120608777|24.832|3.840|3.1743e-06|4.3021e-08|1.521653e+02|3.302030e+01|3.302030e+01|-1.146277e+00|2.299935e-01|2.299935e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.368331e-07|5.331594e-08|
|GRB130623699|7.680|2.560|7.0385e-07|3.6630e-08|1.474548e+02|6.137812e+01|6.137812e+01|-2.850500e-01|7.807774e-01|7.807774e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.662953e-07|5.339064e-08|
|GRB150424403|36.096|5.954|3.8455e-06|7.9191e-08|1.423410e+02|2.913426e+01|2.913426e+01|-1.016729e+00|2.159615e-01|2.159615e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.367313e-07|5.344522e-08|
|GRB081021398|26.112|3.974|5.7438e-06|7.9039e-08|1.423796e+02|1.506316e+01|1.506316e+01|5.187638e-01|4.298977e-01|4.298977e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.073650e-07|5.347248e-08|
|GRB150527662|63.233|5.184|5.0398e-06|4.4666e-08|2.260311e+03|3.170058e+03|3.170058e+03|-1.327130e+00|9.601975e-02|9.601975e-02|1.000000e+02|0.000000e+00|0.000000e+00|4.539545e-07|5.348543e-08|
|GRB170130697|29.184|6.155|1.3192e-06|4.7297e-08|1.612063e+02|5.116122e+01|5.116122e+01|-9.388877e-01|5.294675e-01|5.294675e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.526058e-07|5.352061e-08|
|GRB100221368|23.552|1.032|1.8334e-06|3.1273e-08|1.965455e+02|8.485875e+01|8.485875e+01|-7.116039e-01|4.578564e-01|4.578564e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.914813e-07|5.352866e-08|
|GRB121029350|15.808|0.572|7.8146e-06|5.8005e-08|1.405538e+02|6.640732e+00|6.640732e+00|-2.601800e-01|1.114021e-01|1.114021e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.441897e-06|5.353485e-08|
|GRB170403707|14.016|1.145|5.8878e-06|4.2493e-08|8.693856e+01|5.687195e+00|5.687195e+00|-4.716395e-01|1.564653e-01|1.564653e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.058960e-06|5.353908e-08|
|GRB100902990|22.272|3.338|2.1068e-06|4.1365e-08|1.514070e+03|4.684888e+03|4.684888e+03|-1.581378e+00|1.276994e-01|1.276994e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.447025e-07|5.357376e-08|
|GRB100522157|35.326|0.715|3.8629e-06|4.0722e-08|1.165216e+02|1.001463e+01|1.001463e+01|-7.175233e-01|1.518742e-01|1.518742e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.180327e-07|5.361930e-08|
|GRB110428338|101.634|2.919|1.5791e-05|6.6613e-08|9.824782e+01|1.046963e+01|1.046963e+01|-1.091011e+00|1.318551e-01|1.318551e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.471730e-07|5.367997e-08|
|GRB150724398|37.376|5.724|2.6322e-06|4.1856e-08|1.481871e+02|5.295232e+01|5.295232e+01|-1.466001e+00|2.439257e-01|2.439257e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.349646e-07|5.368035e-08|
|GRB100612726|8.576|3.210|1.3631e-05|3.6012e-07|1.103747e+02|3.542297e+00|3.542297e+00|-5.347512e-01|5.941081e-02|5.941081e-02|1.000000e+02|0.000000e+00|0.000000e+00|2.309909e-06|5.376509e-08|
|GRB160301215|29.697|3.620|5.9349e-06|4.0752e-08|1.767341e+02|2.799860e+01|2.799860e+01|-9.701314e-01|1.512463e-01|1.512463e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.356343e-07|5.378191e-08|
|GRB180127879|17.664|1.639|1.4300e-06|4.3723e-08|2.005725e+03|5.190827e+03|5.190827e+03|-1.520847e+00|1.787460e-01|1.787460e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.016566e-07|5.379307e-08|
|GRB120130938|38.913|7.455|1.0413e-05|1.6258e-07|1.553657e+02|1.610483e+01|1.610483e+01|-4.862682e-01|1.617865e-01|1.617865e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.574248e-07|5.380741e-08|
|GRB170306130|32.257|4.128|4.0298e-06|2.1628e-08|1.873744e+02|2.643263e+01|2.643263e+01|4.221346e-01|4.942041e-01|4.942041e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.637103e-07|5.381110e-08|
|GRB150513856|158.978|2.862|7.5426e-06|8.5053e-08|1.607611e+02|2.899594e+01|2.899594e+01|-9.317372e-01|1.919753e-01|1.919753e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.791594e-07|5.382278e-08|
|GRB140818781|20.992|6.527|8.4905e-07|2.8227e-08|1.830130e+02|5.244928e+01|5.244928e+01|-8.185294e-01|5.012993e-01|5.012993e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.769960e-07|5.398723e-08|
|GRB160827837|24.576|5.849|1.2462e-06|2.7489e-08|2.007596e+02|6.271663e+01|6.271663e+01|-8.359676e-01|3.616587e-01|3.616587e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.418304e-07|5.401017e-08|
|GRB110226989|14.080|0.923|1.8958e-06|2.5009e-08|1.586123e+02|3.706741e+01|3.706741e+01|-8.908785e-01|3.272528e-01|3.272528e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.638478e-07|5.408954e-08|
|GRB110511616|5.888|1.639|4.8938e-07|4.2537e-08|1.441709e+02|5.847511e+01|5.847511e+01|-1.377275e+00|3.370597e-01|3.370597e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.922647e-07|5.411440e-08|
|GRB130702951|16.384|4.128|7.5282e-07|3.9790e-08|9.429223e+03|2.480142e+04|2.480142e+04|-1.301829e+00|1.623018e-01|1.623018e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.943491e-07|5.417794e-08|
|GRB170423719|46.593|1.145|2.4096e-05|6.6790e-08|1.308857e+02|8.769150e+00|8.769150e+00|-1.139633e+00|6.054807e-02|6.054807e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.501242e-06|5.426976e-08|
|GRB121117018|331.782|4.048|1.0632e-05|6.8216e-08|8.051981e+02|2.919548e+03|2.919548e+03|-1.815084e+00|1.240764e-01|1.240764e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.398122e-07|5.432906e-08|
|GRB091122163|2.944|1.280|1.6406e-07|1.3922e-08|1.217094e+03|2.023073e+03|2.023073e+03|-1.188867e+00|3.131571e-01|3.131571e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.952436e-07|5.441430e-08|
|GRB110505203|4.096|0.545|2.0341e-06|6.9418e-08|1.374772e+02|1.494612e+01|1.494612e+01|-1.188459e+00|8.431315e-02|8.431315e-02|1.000000e+02|0.000000e+00|0.000000e+00|9.537329e-07|5.449372e-08|
|GRB140713780|5.376|1.379|8.3145e-07|3.9676e-08|4.003997e+03|1.048122e+04|1.048122e+04|-1.580742e+00|6.988954e-02|6.988954e-02|1.000000e+02|0.000000e+00|0.000000e+00|4.294679e-07|5.452006e-08|
|GRB090522344|20.288|6.262|2.1250e-06|4.9443e-08|1.531807e+02|3.527707e+01|3.527707e+01|-1.130327e+00|2.526484e-01|2.526484e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.410911e-07|5.452161e-08|
|GRB121123421|102.338|31.849|2.1978e-05|7.8803e-07|1.649256e+02|2.140225e+01|2.140225e+01|-3.934797e-01|2.282937e-01|2.282937e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.728463e-07|5.456888e-08|
|GRB180208764|17.408|6.276|1.3225e-06|4.9730e-08|1.249089e+03|8.630447e+02|8.630447e+02|-1.393124e+00|1.155198e-01|1.155198e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.882469e-07|5.466350e-08|
|GRB121122870|125.439|0.724|9.0704e-06|5.9915e-08|1.443775e+02|2.592297e+01|2.592297e+01|-1.059855e+00|1.605236e-01|1.605236e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.687627e-07|5.467683e-08|
|GRB161012214|11.008|1.379|9.9996e-07|4.1495e-08|1.523633e+03|8.632954e+03|8.632954e+03|-1.660494e+00|2.042764e-01|2.042764e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.462786e-07|5.472516e-08|
|GRB130420343|38.913|2.111|8.9181e-06|6.0589e-08|1.195117e+05|1.161322e+08|1.161322e+08|-2.079342e+00|5.154491e-02|5.154491e-02|1.000000e+02|0.000000e+00|0.000000e+00|5.597696e-07|5.489121e-08|
|GRB130304658|23.296|4.382|1.6196e-06|4.0795e-08|1.528288e+02|3.626387e+01|3.626387e+01|-4.485663e-01|4.724179e-01|4.724179e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.775103e-07|5.492335e-08|
|GRB111226795|74.753|8.749|1.1451e-05|1.3911e-07|1.703512e+02|3.065428e+01|3.065428e+01|-8.032987e-01|2.451151e-01|2.451151e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.860950e-07|5.502045e-08|
|GRB140608153|71.681|7.371|1.2302e-05|2.2467e-07|1.615659e+02|2.341600e+01|2.341600e+01|-7.390690e-01|2.022810e-01|2.022810e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.589305e-07|5.502271e-08|
|GRB150222832|74.752|9.319|3.8420e-06|9.0341e-08|1.342607e+02|5.773868e+01|5.773868e+01|-1.465741e+00|4.350338e-01|4.350338e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.482155e-07|5.512491e-08|
|GRB120130906|3.584|1.379|5.2480e-07|3.0758e-08|1.856680e+02|5.664606e+01|5.664606e+01|-1.008112e+00|3.581516e-01|3.581516e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.215671e-07|5.513979e-08|
|GRB160804065|131.586|21.723|1.6155e-05|2.4800e-07|1.333429e+02|4.323844e+01|4.323844e+01|-1.229542e+00|2.378673e-01|2.378673e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.491949e-07|5.516973e-08|
|GRB160101215|22.013|1.619|1.8666e-06|3.3025e-08|7.366618e+03|7.301101e+03|7.301101e+03|-1.425094e+00|5.945361e-02|5.945361e-02|1.000000e+02|0.000000e+00|0.000000e+00|7.261483e-07|5.518788e-08|
|GRB160225809|64.257|1.145|1.7677e-05|6.5721e-08|1.427845e+02|8.705612e+00|8.705612e+00|-7.064986e-01|8.371764e-02|8.371764e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.401201e-06|5.520626e-08|
|GRB140113183|68.864|2.985|2.6523e-06|4.4906e-08|2.640831e+03|7.431917e+03|7.431917e+03|-1.420171e+00|1.350855e-01|1.350855e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.019165e-07|5.524097e-08|
|GRB110228792|17.152|2.360|9.6014e-07|2.3778e-08|5.870361e+03|3.712457e+04|3.712457e+04|-1.523427e+00|2.595141e-01|2.595141e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.846490e-07|5.527885e-08|
|GRB111009282|20.736|4.221|1.2033e-05|5.1277e-08|1.337666e+02|7.233658e+00|7.233658e+00|-7.806084e-01|6.796604e-02|6.796604e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.571220e-06|5.531515e-08|
|GRB161227498|2.560|1.680|1.0216e-06|2.5799e-08|1.487642e+02|1.493633e+01|1.493633e+01|-2.596228e-01|2.112763e-01|2.112763e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.760028e-07|5.541491e-08|
|GRB090518244|6.784|1.000|2.1052e-06|6.8263e-08|1.515173e+02|1.546246e+01|1.546246e+01|-1.223541e-01|2.071372e-01|2.071372e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.481142e-07|5.547061e-08|
|GRB180522678|12.032|0.724|4.1951e-06|3.4779e-08|1.398123e+03|1.913655e+02|1.913655e+02|-1.203291e+00|4.814065e-02|4.814065e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.356872e-06|5.548534e-08|
|GRB121119579|2.304|0.429|8.8147e-07|2.3576e-08|1.480509e+02|2.751525e+01|2.751525e+01|-1.105524e+00|1.493205e-01|1.493205e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.803854e-07|5.552053e-08|
|GRB150101641|0.080|0.928|2.3809e-07|1.5091e-08|2.572617e+01|4.442585e+00|4.442585e+00|-2.274403e-01|1.172174e+00|1.172174e+00|1.000000e+02|0.000000e+00|0.000000e+00|3.718662e-07|5.552533e-08|
|GRB110503145|7.936|1.145|1.8652e-06|3.6763e-08|9.634427e+03|1.688119e+04|1.688119e+04|-1.555225e+00|5.186391e-02|5.186391e-02|1.000000e+02|0.000000e+00|0.000000e+00|7.479751e-07|5.555329e-08|
|GRB120224282|60.929|3.093|9.1226e-06|2.0494e-07|1.127353e+02|1.952296e+01|1.952296e+01|-1.152141e+00|1.825711e-01|1.825711e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.665590e-07|5.560311e-08|
|GRB100714686|5.632|2.064|1.5583e-06|3.6347e-08|9.622096e+01|1.138242e+01|1.138242e+01|-1.021377e+00|1.753861e-01|1.753861e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.219624e-07|5.580143e-08|
|GRB111107035|12.032|0.923|9.0730e-07|3.4762e-08|1.428661e+02|4.027211e+01|4.027211e+01|-7.356370e-01|5.202319e-01|5.202319e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.238274e-07|5.581367e-08|
|GRB090720276|4.480|1.086|2.9140e-06|3.7126e-08|1.219498e+02|9.930069e+00|9.930069e+00|-4.122054e-01|1.549800e-01|1.549800e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.117281e-07|5.591346e-08|
|GRB101205309|7.936|5.938|3.9049e-07|3.7989e-08|1.913335e+02|6.290857e+01|6.290857e+01|-3.505639e-01|8.993096e-01|8.993096e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.354673e-07|5.593202e-08|
|GRB110522256|28.160|2.673|2.1093e-06|3.1613e-08|1.774506e+02|5.110673e+01|5.110673e+01|-5.103310e-01|4.191751e-01|4.191751e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.445770e-07|5.595293e-08|
|GRB101025146|14.336|1.846|2.7879e-07|1.5564e-08|5.773324e+03|4.186616e+03|4.186616e+03|-1.109161e+00|1.268653e-01|1.268653e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.046723e-07|5.605608e-08|
|GRB100619015|96.002|1.319|1.1290e-05|7.3924e-08|9.778333e+01|1.607581e+01|1.607581e+01|-1.262140e+00|1.968693e-01|1.968693e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.188829e-07|5.606248e-08|
|GRB120522361|28.160|8.039|9.3244e-06|5.0849e-08|9.102017e+01|8.748352e+00|8.748352e+00|-1.263996e+00|1.051555e-01|1.051555e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.032968e-06|5.609811e-08|
|GRB111228657|99.842|2.111|1.8138e-05|5.7948e-08|1.005502e+02|8.450829e+00|8.450829e+00|-1.402459e+00|6.546879e-02|6.546879e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.298770e-06|5.611783e-08|
|GRB150830128|44.801|0.724|4.1294e-06|2.6687e-08|2.047123e+02|6.362549e+01|6.362549e+01|-1.360199e+00|2.571818e-01|2.571818e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.669286e-07|5.617009e-08|
|GRB171011162|101.888|4.375|5.4559e-06|6.2916e-08|4.990078e+06|2.737541e+09|2.737541e+09|-1.534078e+00|6.600451e-02|6.600451e-02|1.000000e+02|0.000000e+00|0.000000e+00|4.490902e-07|5.617655e-08|
|GRB150923995|17.152|6.676|8.3327e-07|2.9234e-08|1.719710e+02|4.527595e+01|4.527595e+01|-8.179033e-01|5.118232e-01|5.118232e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.940025e-07|5.618407e-08|
|GRB100816026|2.045|0.229|3.6504e-06|5.3147e-08|1.389220e+02|6.908432e+00|6.908432e+00|-3.675069e-01|8.799714e-02|8.799714e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.481280e-06|5.621266e-08|
|GRB110831282|98.881|3.138|4.4210e-06|3.1168e-08|1.583540e+02|2.613687e+01|2.613687e+01|-1.097252e+00|1.445954e-01|1.445954e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.835185e-07|5.625203e-08|
|GRB130907760|3.136|2.691|2.6084e-07|2.8261e-08|6.724539e+03|3.448311e+03|3.448311e+03|-7.824901e-01|2.098830e-01|2.098830e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.694344e-07|5.635297e-08|
|GRB080927480|45.313|3.083|2.9617e-06|9.6393e-08|1.735327e+02|4.418274e+01|4.418274e+01|-8.448923e-01|3.493719e-01|3.493719e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.531113e-07|5.635554e-08|
|GRB130702004|58.881|6.192|5.7156e-06|1.2069e-07|1.582977e+04|8.510774e+04|8.510774e+04|-1.708653e+00|4.872322e-02|4.872322e-02|1.000000e+02|0.000000e+00|0.000000e+00|7.494835e-07|5.636095e-08|
|GRB091120191|50.177|2.111|2.8533e-05|4.0941e-07|1.259043e+02|7.250069e+00|7.250069e+00|-9.295545e-01|6.797361e-02|6.797361e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.570742e-06|5.636649e-08|
|GRB170419898|24.064|0.572|2.2480e-06|1.8932e-08|1.950956e+02|2.709094e+01|2.709094e+01|-4.325285e-01|1.968361e-01|1.968361e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.614966e-07|5.637871e-08|
|GRB180522607|6.912|2.429|1.3373e-06|4.7374e-08|1.023227e+04|1.752324e+04|1.752324e+04|-1.511167e+00|8.089505e-02|8.089505e-02|1.000000e+02|0.000000e+00|0.000000e+00|5.520047e-07|5.648256e-08|
|GRB120716712|226.048|1.056|1.2651e-05|3.2161e-08|1.690177e+02|1.667198e+01|1.667198e+01|-8.340079e-01|1.044524e-01|1.044524e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.664400e-07|5.655184e-08|
|GRB100306199|7.168|2.064|5.6784e-07|2.2441e-08|1.748770e+02|6.763527e+01|6.763527e+01|-7.619627e-01|6.243823e-01|6.243823e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.577679e-07|5.656857e-08|
|GRB111228453|2.944|0.979|2.7472e-06|4.2716e-08|1.396537e+07|2.000900e+11|2.000900e+11|-2.127022e+00|3.311086e-02|3.311086e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.416278e-06|5.660318e-08|
|GRB140414693|25.600|2.202|5.9855e-06|4.4821e-08|1.897996e+02|2.778137e+01|2.778137e+01|-8.469878e-01|1.556540e-01|1.556540e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.281584e-07|5.661007e-08|
|GRB121231445|32.768|5.152|2.9369e-06|7.2247e-08|1.409030e+02|5.786380e+01|5.786380e+01|-1.333747e+00|3.097950e-01|3.097950e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.306660e-07|5.664616e-08|
|GRB140112060|12.032|5.278|1.5961e-06|4.3755e-08|8.488101e+02|5.637165e+02|5.637165e+02|-1.408853e+00|2.159917e-01|2.159917e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.968040e-07|5.698432e-08|
|GRB171230955|70.401|0.923|1.5006e-05|3.0709e-08|1.846079e+02|1.738942e+01|1.738942e+01|7.412589e-02|2.131456e-01|2.131456e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.761923e-07|5.699819e-08|
|GRB120727681|10.496|1.639|9.2348e-06|7.3817e-08|1.289702e+02|7.800545e+00|7.800545e+00|-8.607074e-01|8.490676e-02|8.490676e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.463797e-06|5.708889e-08|
|GRB170926528|15.360|0.362|3.0375e-06|1.7655e-08|1.660971e+02|2.231786e+01|2.231786e+01|-7.322314e-01|1.680645e-01|1.680645e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.301111e-07|5.711474e-08|
|GRB141221897|32.513|1.846|7.4393e-06|7.1278e-08|1.636296e+02|1.955425e+01|1.955425e+01|-1.016365e-01|2.663654e-01|2.663654e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.000713e-07|5.720742e-08|
|GRB171201068|59.136|1.280|1.0581e-05|4.6798e-08|1.425557e+02|2.414009e+01|2.414009e+01|-7.314426e-01|2.597866e-01|2.597866e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.961520e-07|5.739849e-08|
|GRB120611108|49.921|1.639|4.5256e-06|4.8502e-08|1.950618e+02|3.551639e+01|3.551639e+01|-1.055354e+00|1.345334e-01|1.345334e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.950103e-07|5.743797e-08|
|GRB150203545|23.808|1.619|3.6398e-06|2.1161e-08|1.661531e+02|2.279736e+01|2.279736e+01|-3.790663e-01|2.349988e-01|2.349988e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.158597e-07|5.746229e-08|
|GRB160123095|37.632|3.167|8.9552e-07|3.4009e-08|2.910059e+02|1.599024e+03|1.599024e+03|-1.843288e+00|3.584882e-01|3.584882e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.483031e-07|5.746976e-08|
|GRB111114233|22.016|2.673|1.1122e-06|2.5991e-08|7.485589e+03|1.466474e+04|1.466474e+04|-1.433563e+00|1.500962e-01|1.500962e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.439006e-07|5.759413e-08|
|GRB180330891|14.333|1.305|3.8604e-06|3.5585e-08|1.462227e+02|1.174605e+01|1.174605e+01|-4.849577e-01|1.208473e-01|1.208473e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.882866e-07|5.759565e-08|
|GRB110213220|34.305|1.639|9.3723e-06|5.1569e-08|9.218144e+01|7.183487e+00|7.183487e+00|-1.158675e+00|9.266865e-02|9.266865e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.255862e-06|5.766952e-08|
|GRB100517072|55.808|1.810|6.5888e-06|1.7362e-08|9.975296e+01|1.071504e+01|1.071504e+01|-1.447471e+00|8.028924e-02|8.028924e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.030806e-06|5.768771e-08|
|GRB180306973|39.680|0.724|3.6850e-06|5.3495e-08|2.078981e+02|3.419736e+01|3.419736e+01|1.276491e+00|1.012489e+00|1.012489e+00|1.000000e+02|0.000000e+00|0.000000e+00|3.012334e-07|5.769598e-08|
|GRB150222450|65.281|1.448|1.9539e-05|7.4831e-08|1.094360e+02|7.051834e+00|7.051834e+00|-8.809655e-01|9.792930e-02|9.792930e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.415929e-06|5.773375e-08|
|GRB170629537|28.160|7.186|4.3665e-06|3.6270e-08|1.726827e+02|2.533943e+01|2.533943e+01|-1.015262e+00|1.243932e-01|1.243932e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.234437e-07|5.775847e-08|
|GRB130606316|24.128|0.410|9.3619e-06|3.9283e-08|1.331923e+02|1.613435e+01|1.613435e+01|-1.338429e+00|9.437871e-02|9.437871e-02|1.000000e+02|0.000000e+00|0.000000e+00|9.789148e-07|5.784321e-08|
|GRB120916173|52.993|0.810|1.4167e-05|5.3783e-08|4.000148e+02|2.732962e+01|2.732962e+01|-5.210239e-01|6.008440e-02|6.008440e-02|1.000000e+02|0.000000e+00|0.000000e+00|1.513551e-06|5.790463e-08|
